Kommun,År,Befolkning
Bollnäs,1993,28028
Bollnäs,1994,28111
Bollnäs,1995,27933
Bollnäs,1996,27797
Bollnäs,1997,27560
Bollnäs,1998,27295
Bollnäs,1999,27075
Bollnäs,2000,26735
Bollnäs,2001,26455
Bollnäs,2002,26210
Bollnäs,2003,26213
Bollnäs,2004,26249
Bollnäs,2005,26237
Bollnäs,2006,26278
Bollnäs,2007,26217
Bollnäs,2008,26189
Bollnäs,2009,26175
Bollnäs,2010,26248
Bollnäs,2011,26193
Bollnäs,2012,26158
Bollnäs,2013,26141
Bollnäs,2014,26394
Bollnäs,2015,26594
Bollnäs,2016,26929
Bollnäs,2017,26918
Bollnäs,2018,26991
Bollnäs,2019,26888
Bollnäs,2020,26809
Borgholm,1950,13667
Borgholm,1951,13693
Borgholm,1952,13576
Borgholm,1953,13510
Borgholm,1954,13333
Borgholm,1955,13158
Borgholm,1956,12918
Borgholm,1957,12697
Borgholm,1958,12532
Borgholm,1959,12382
Borgholm,1960,12204
Borgholm,1961,11922
Borgholm,1962,11710
Borgholm,1963,11602
Borgholm,1964,11357
Borgholm,1965,11190
Borgholm,1966,10985
Borgholm,1967,10828
Borgholm,1968,10635
Borgholm,1969,10561
Borgholm,1970,10432
Borgholm,1971,10392
Borgholm,1972,10425
Borgholm,1973,10657
Borgholm,1974,10713
Borgholm,1975,10786
Borgholm,1976,10786
Borgholm,1977,10865
Borgholm,1978,10944
Borgholm,1979,10966
Borgholm,1980,11030
Borgholm,1981,11059
Borgholm,1982,11129
Borgholm,1983,11125
Borgholm,1984,11183
Borgholm,1985,11079
Borgholm,1986,11098
Borgholm,1987,11125
Borgholm,1988,11170
Borgholm,1989,11349
Borgholm,1990,11484
Borgholm,1991,11671
Borgholm,1992,11641
Borgholm,1993,11997
Borgholm,1994,11944
Borgholm,1995,11859
Borgholm,1996,11701
Borgholm,1997,11498
Borgholm,1998,11369
Borgholm,1999,11319
Borgholm,2000,11288
Borgholm,2001,11228
Borgholm,2002,11162
Borgholm,2003,11147
Borgholm,2004,11133
Borgholm,2005,11067
Borgholm,2006,10983
Borgholm,2007,10933
Borgholm,2008,10855
Borgholm,2009,10806
Borgholm,2010,10676
Borgholm,2011,10622
Borgholm,2012,10768
Borgholm,2013,10619
Borgholm,2014,10681
Borgholm,2015,10681
Borgholm,2016,10930
Borgholm,2017,10857
Borgholm,2018,10873
Borgholm,2019,10839
Borgholm,2020,10836
Borlänge,1950,32424
Borlänge,1951,32922
Borlänge,1952,33659
Borlänge,1953,34653
Borlänge,1954,35051
Borlänge,1955,35824
Borlänge,1956,36660
Borlänge,1957,37597
Borlänge,1958,38446
Borlänge,1959,39194
Borlänge,1960,39398
Borlänge,1961,39758
Borlänge,1962,40280
Borlänge,1963,40558
Borlänge,1964,40823
Borlänge,1965,41099
Borlänge,1966,41652
Borlänge,1967,42203
Borlänge,1968,42781
Borlänge,1969,43363
Borlänge,1970,43854
Borlänge,1971,44616
Borlänge,1972,45034
Borlänge,1973,45411
Borlänge,1974,45833
Borlänge,1975,46208
Borlänge,1976,46059
Borlänge,1977,45924
Borlänge,1978,45850
Borlänge,1979,46318
Borlänge,1980,46794
Borlänge,1981,46693
Borlänge,1982,46766
Borlänge,1983,46407
Borlänge,1984,46181
Borlänge,1985,45858
Borlänge,1986,45966
Borlänge,1987,45990
Borlänge,1988,46343
Borlänge,1989,46424
Borlänge,1990,46671
Borlänge,1991,46915
Borlänge,1992,47300
Borlänge,1993,47623
Borlänge,1994,48171
Borlänge,1995,48461
Borlänge,1996,48457
Borlänge,1997,48180
Borlänge,1998,47838
Borlänge,1999,47441
Borlänge,2000,47206
Borlänge,2001,46962
Borlänge,2002,47049
Borlänge,2003,46919
Borlänge,2004,46988
Borlänge,2005,46987
Borlänge,2006,47399
Borlänge,2007,47756
Borlänge,2008,48185
Borlänge,2009,48681
Borlänge,2010,49251
Borlänge,2011,49323
Borlänge,2012,49482
Borlänge,2013,50023
Borlänge,2014,50715
Borlänge,2015,50988
Borlänge,2016,51604
Borlänge,2017,51964
Borlänge,2018,52224
Borlänge,2019,52590
Borlänge,2020,52394
Borås,1950,84000
Borås,1951,85284
Borås,1952,85945
Borås,1953,87267
Borås,1954,87864
Borås,1955,89031
Borås,1956,89991
Borås,1957,91615
Borås,1958,91839
Borås,1959,92597
Borås,1960,93144
Borås,1961,94137
Borås,1962,94743
Borås,1963,95943
Borås,1964,97304
Borås,1965,98686
Borås,1966,99015
Borås,1967,100196
Borås,1968,101235
Borås,1969,101864
Borås,1970,102329
Borås,1971,101496
Borås,1972,101061
Borås,1973,100765
Borås,1974,99893
Borås,1975,99257
Borås,1976,98326
Borås,1977,97909
Borås,1978,97034
Borås,1979,96457
Borås,1980,95389
Borås,1981,94621
Borås,1982,93479
Borås,1983,92928
Borås,1984,92659
Borås,1985,92564
Borås,1986,92736
Borås,1987,93054
Borås,1988,93396
Borås,1989,93716
Borås,1990,94156
Borås,1991,94638
Borås,1992,94990
Borås,1993,95348
Borås,1994,96123
Borås,1995,96139
Borås,1996,96246
Borås,1997,96214
Borås,1998,96106
Borås,1999,96342
Borås,2000,96883
Borås,2001,97347
Borås,2002,98150
Borås,2003,98505
Borås,2004,98886
Borås,2005,99325
Borås,2006,100221
Borås,2007,100985
Borås,2008,101487
Borås,2009,102458
Borås,2010,103294
Borås,2011,104106
Borås,2012,104867
Borås,2013,105995
Borås,2014,107022
Borås,2015,108488
Borås,2016,109880
Borås,2017,111026
Borås,2018,112178
Borås,2019,113179
Borås,2020,113714
Botkyrka,1950,8939
Botkyrka,1951,9183
Botkyrka,1952,9338
Botkyrka,1953,9388
Botkyrka,1954,9630
Botkyrka,1955,9960
Botkyrka,1956,10431
Botkyrka,1957,11078
Botkyrka,1958,11794
Botkyrka,1959,12723
Botkyrka,1960,13688
Botkyrka,1961,14807
Botkyrka,1962,15816
Botkyrka,1963,16806
Botkyrka,1964,17829
Botkyrka,1965,18807
Botkyrka,1966,19189
Botkyrka,1967,19919
Botkyrka,1968,21813
Botkyrka,1969,23878
Botkyrka,1970,26673
Botkyrka,1971,33758
Botkyrka,1972,43247
Botkyrka,1973,50531
Botkyrka,1974,54447
Botkyrka,1975,57286
Botkyrka,1976,58457
Botkyrka,1977,60500
Botkyrka,1978,62272
Botkyrka,1979,64373
Botkyrka,1980,65218
Botkyrka,1981,65456
Botkyrka,1982,66062
Botkyrka,1983,65427
Botkyrka,1984,65927
Botkyrka,1985,66326
Botkyrka,1986,66957
Botkyrka,1987,67536
Botkyrka,1988,68167
Botkyrka,1989,68255
Botkyrka,1990,68542
Botkyrka,1991,68840
Botkyrka,1992,69645
Botkyrka,1993,69225
Botkyrka,1994,69195
Botkyrka,1995,69500
Botkyrka,1996,70700
Botkyrka,1997,70778
Botkyrka,1998,70949
Botkyrka,1999,72153
Botkyrka,2000,73097
Botkyrka,2001,74151
Botkyrka,2002,75216
Botkyrka,2003,75432
Botkyrka,2004,75830
Botkyrka,2005,76592
Botkyrka,2006,77553
Botkyrka,2007,79031
Botkyrka,2008,80055
Botkyrka,2009,81195
Botkyrka,2010,82608
Botkyrka,2011,84677
Botkyrka,2012,86274
Botkyrka,2013,87580
Botkyrka,2014,88901
Botkyrka,2015,89425
Botkyrka,2016,90675
Botkyrka,2017,91925
Botkyrka,2018,93106
Botkyrka,2019,94606
Botkyrka,2020,94847
Boxholm,1950,7214
Boxholm,1951,7186
Boxholm,1952,7134
Boxholm,1953,7063
Boxholm,1954,6925
Boxholm,1955,6809
Boxholm,1956,6680
Boxholm,1957,6631
Boxholm,1958,6560
Boxholm,1959,6493
Boxholm,1960,6416
Boxholm,1961,6290
Boxholm,1962,6250
Boxholm,1963,6315
Boxholm,1964,6417
Boxholm,1965,6523
Boxholm,1966,6428
Boxholm,1967,6456
Boxholm,1968,6367
Boxholm,1969,6454
Boxholm,1970,6387
Boxholm,1971,6362
Boxholm,1972,6123
Boxholm,1973,6047
Boxholm,1974,5903
Boxholm,1975,5899
Boxholm,1976,5866
Boxholm,1977,5823
Boxholm,1978,5824
Boxholm,1979,5858
Boxholm,1980,5794
Boxholm,1981,5787
Boxholm,1982,5761
Boxholm,1983,5737
Boxholm,1984,5692
Boxholm,1985,5629
Boxholm,1986,5597
Boxholm,1987,5550
Boxholm,1988,5578
Boxholm,1989,5610
Boxholm,1990,5675
Boxholm,1991,5727
Boxholm,1992,5700
Boxholm,1993,5660
Boxholm,1994,5681
Boxholm,1995,5642
Boxholm,1996,5612
Boxholm,1997,5559
Boxholm,1998,5447
Boxholm,1999,5411
Boxholm,2000,5334
Boxholm,2001,5327
Boxholm,2002,5291
Boxholm,2003,5308
Boxholm,2004,5287
Boxholm,2005,5242
Boxholm,2006,5226
Boxholm,2007,5223
Boxholm,2008,5260
Boxholm,2009,5248
Boxholm,2010,5221
Boxholm,2011,5205
Boxholm,2012,5206
Boxholm,2013,5278
Boxholm,2014,5322
Boxholm,2015,5328
Boxholm,2016,5373
Boxholm,2017,5453
Boxholm,2018,5449
Boxholm,2019,5476
Boxholm,2020,5441
Bromölla,1950,8708
Bromölla,1951,8872
Bromölla,1952,8923
Bromölla,1953,8914
Bromölla,1954,8927
Bromölla,1955,8997
Bromölla,1956,9016
Bromölla,1957,8988
Bromölla,1958,8992
Bromölla,1959,8926
Bromölla,1960,9009
Bromölla,1961,9197
Bromölla,1962,9455
Bromölla,1963,9521
Bromölla,1964,9632
Bromölla,1965,9966
Bromölla,1966,10191
Bromölla,1967,10151
Bromölla,1968,10352
Bromölla,1969,10582
Bromölla,1970,10771
Bromölla,1971,10772
Bromölla,1972,10937
Bromölla,1973,11123
Bromölla,1974,11336
Bromölla,1975,11384
Bromölla,1976,11523
Bromölla,1977,11538
Bromölla,1978,11731
Bromölla,1979,11966
Bromölla,1980,12069
Bromölla,1981,12099
Bromölla,1982,12122
Bromölla,1983,12143
Bromölla,1984,12143
Bromölla,1985,12162
Bromölla,1986,12181
Bromölla,1987,12248
Bromölla,1988,12379
Bromölla,1989,12465
Bromölla,1990,12605
Bromölla,1991,12742
Bromölla,1992,12687
Bromölla,1993,12657
Bromölla,1994,12610
Bromölla,1995,12437
Bromölla,1996,12380
Bromölla,1997,12242
Bromölla,1998,12140
Bromölla,1999,12115
Bromölla,2000,12085
Bromölla,2001,11992
Bromölla,2002,12022
Bromölla,2003,11994
Bromölla,2004,12080
Bromölla,2005,12098
Bromölla,2006,12145
Bromölla,2007,12181
Bromölla,2008,12200
Bromölla,2009,12285
Bromölla,2010,12272
Bromölla,2011,12366
Bromölla,2012,12250
Bromölla,2013,12336
Bromölla,2014,12400
Bromölla,2015,12513
Bromölla,2016,12625
Bromölla,2017,12699
Bromölla,2018,12876
Bromölla,2019,12870
Bromölla,2020,12759
Bräcke,1950,12286
Bräcke,1951,12345
Bräcke,1952,12408
Bräcke,1953,12457
Bräcke,1954,12418
Bräcke,1955,12383
Bräcke,1956,12417
Bräcke,1957,12263
Bräcke,1958,12126
Bräcke,1959,12060
Bräcke,1960,11863
Bräcke,1961,11653
Bräcke,1962,11570
Bräcke,1963,11430
Bräcke,1964,11197
Bräcke,1965,10982
Bräcke,1966,10732
Bräcke,1967,10729
Bräcke,1968,10389
Bräcke,1969,10076
Bräcke,1970,9938
Bräcke,1971,9860
Bräcke,1972,9762
Bräcke,1973,9691
Bräcke,1974,9616
Bräcke,1975,9503
Bräcke,1976,9415
Bräcke,1977,9303
Bräcke,1978,9276
Bräcke,1979,9229
Bräcke,1980,9224
Bräcke,1981,9181
Bräcke,1982,9113
Bräcke,1983,9021
Bräcke,1984,8944
Bräcke,1985,8794
Bräcke,1986,8701
Bräcke,1987,8578
Bräcke,1988,8664
Bräcke,1989,8612
Bräcke,1990,8739
Bräcke,1991,8668
Bräcke,1992,8559
Bräcke,1993,8593
Bräcke,1994,8495
Bräcke,1995,8333
Bräcke,1996,8186
Bräcke,1997,7990
Bräcke,1998,7864
Bräcke,1999,7744
Bräcke,2000,7577
Bräcke,2001,7400
Bräcke,2002,7406
Bräcke,2003,7359
Bräcke,2004,7282
Bräcke,2005,7192
Bräcke,2006,7202
Bräcke,2007,7109
Bräcke,2008,7009
Bräcke,2009,6865
Bräcke,2010,6885
Bräcke,2011,6750
Bräcke,2012,6655
Bräcke,2013,6559
Bräcke,2014,6463
Bräcke,2015,6455
Bräcke,2016,6492
Bräcke,2017,6501
Bräcke,2018,6376
Bräcke,2019,6298
Bräcke,2020,6181
Burlöv,1950,5455
Burlöv,1951,5542
Burlöv,1952,5506
Burlöv,1953,5450
Burlöv,1954,5420
Burlöv,1955,5431
Burlöv,1956,5429
Burlöv,1957,5492
Burlöv,1958,6074
Burlöv,1959,6414
Burlöv,1960,6605
Burlöv,1961,6674
Burlöv,1962,7020
Burlöv,1963,7077
Burlöv,1964,7749
Burlöv,1965,8968
Burlöv,1966,10686
Burlöv,1967,11187
Burlöv,1968,11249
Burlöv,1969,11143
Burlöv,1970,11830
Burlöv,1971,12538
Burlöv,1972,12832
Burlöv,1973,13628
Burlöv,1974,13946
Burlöv,1975,14112
Burlöv,1976,14229
Burlöv,1977,14127
Burlöv,1978,13919
Burlöv,1979,13983
Burlöv,1980,14323
Burlöv,1981,14476
Burlöv,1982,14444
Burlöv,1983,14236
Burlöv,1984,14308
Burlöv,1985,14314
Burlöv,1986,14310
Burlöv,1987,14401
Burlöv,1988,14522
Burlöv,1989,14558
Burlöv,1990,14561
Burlöv,1991,14498
Burlöv,1992,14497
Burlöv,1993,14397
Burlöv,1994,14515
Burlöv,1995,14641
Burlöv,1996,14669
Burlöv,1997,14561
Burlöv,1998,14549
Burlöv,1999,14683
Burlöv,2000,15038
Burlöv,2001,15264
Burlöv,2002,15326
Burlöv,2003,15257
Burlöv,2004,15295
Burlöv,2005,15320
Burlöv,2006,15662
Burlöv,2007,15952
Burlöv,2008,16230
Burlöv,2009,16509
Burlöv,2010,16701
Burlöv,2011,16843
Burlöv,2012,17011
Burlöv,2013,17114
Burlöv,2014,17211
Burlöv,2015,17430
Burlöv,2016,17646
Burlöv,2017,18073
Burlöv,2018,18360
Burlöv,2019,19112
Burlöv,2020,19312
Båstad,1950,11030
Båstad,1951,11051
Båstad,1952,11064
Båstad,1953,11020
Båstad,1954,10939
Båstad,1955,10845
Båstad,1956,10787
Båstad,1957,10708
Båstad,1958,10630
Båstad,1959,10664
Båstad,1960,10563
Båstad,1961,10501
Båstad,1962,10387
Båstad,1963,10331
Båstad,1964,10310
Båstad,1965,10361
Båstad,1966,10375
Båstad,1967,10374
Båstad,1968,10384
Båstad,1969,10452
Båstad,1970,10456
Båstad,1971,10545
Båstad,1972,10675
Båstad,1973,10828
Båstad,1974,10977
Båstad,1975,11160
Båstad,1976,11329
Båstad,1977,11439
Båstad,1978,11643
Båstad,1979,11849
Båstad,1980,12091
Båstad,1981,12166
Båstad,1982,12224
Båstad,1983,12307
Båstad,1984,12453
Båstad,1985,12578
Båstad,1986,12603
Båstad,1987,12779
Båstad,1988,12962
Båstad,1989,13281
Båstad,1990,13577
Båstad,1991,13833
Båstad,1992,14042
Båstad,1993,14047
Båstad,1994,14090
Båstad,1995,14098
Båstad,1996,14194
Båstad,1997,14244
Båstad,1998,14158
Båstad,1999,14189
Båstad,2000,14090
Båstad,2001,14011
Båstad,2002,14009
Båstad,2003,14088
Båstad,2004,14022
Båstad,2005,14044
Båstad,2006,14170
Båstad,2007,14242
Båstad,2008,14203
Båstad,2009,14269
Båstad,2010,14278
Båstad,2011,14230
Båstad,2012,14263
Båstad,2013,14275
Båstad,2014,14419
Båstad,2015,14373
Båstad,2016,14614
Båstad,2017,14796
Båstad,2018,14948
Båstad,2019,15128
Båstad,2020,15413
Dals-Ed,1950,6290
Dals-Ed,1951,6262
Dals-Ed,1952,6214
Dals-Ed,1953,6151
Dals-Ed,1954,6082
Dals-Ed,1955,5980
Dals-Ed,1956,5864
Dals-Ed,1957,5652
Dals-Ed,1958,5593
Dals-Ed,1959,5490
Dals-Ed,1960,5337
Dals-Ed,1961,5251
Dals-Ed,1962,5184
Dals-Ed,1963,5165
Dals-Ed,1964,5113
Dals-Ed,1965,5054
Dals-Ed,1966,5000
Dals-Ed,1967,5008
Dals-Ed,1968,4976
Dals-Ed,1969,4996
Dals-Ed,1970,4986
Dals-Ed,1971,5026
Dals-Ed,1972,5101
Dals-Ed,1973,5118
Dals-Ed,1974,5197
Dals-Ed,1975,5252
Dals-Ed,1976,5298
Dals-Ed,1977,5280
Dals-Ed,1978,5286
Dals-Ed,1979,5305
Dals-Ed,1980,5287
Dals-Ed,1981,5263
Dals-Ed,1982,5297
Dals-Ed,1983,5300
Dals-Ed,1984,5341
Dals-Ed,1985,5362
Dals-Ed,1986,5410
Dals-Ed,1987,5362
Dals-Ed,1988,5366
Dals-Ed,1989,5422
Dals-Ed,1990,5416
Dals-Ed,1991,5415
Dals-Ed,1992,5308
Dals-Ed,1993,5412
Dals-Ed,1994,5345
Dals-Ed,1995,5287
Dals-Ed,1996,5172
Dals-Ed,1997,5133
Dals-Ed,1998,5045
Dals-Ed,1999,4974
Dals-Ed,2000,5047
Dals-Ed,2001,5040
Dals-Ed,2002,5044
Dals-Ed,2003,5014
Dals-Ed,2004,4941
Dals-Ed,2005,4891
Dals-Ed,2006,4900
Dals-Ed,2007,4835
Dals-Ed,2008,4788
Dals-Ed,2009,4729
Dals-Ed,2010,4692
Dals-Ed,2011,4679
Dals-Ed,2012,4665
Dals-Ed,2013,4740
Dals-Ed,2014,4764
Dals-Ed,2015,4799
Dals-Ed,2016,4777
Dals-Ed,2017,4763
Dals-Ed,2018,4806
Dals-Ed,2019,4813
Dals-Ed,2020,4761
Danderyd,1950,20285
Danderyd,1951,20810
Danderyd,1952,21175
Danderyd,1953,21661
Danderyd,1954,22106
Danderyd,1955,22340
Danderyd,1956,22674
Danderyd,1957,23112
Danderyd,1958,23598
Danderyd,1959,24434
Danderyd,1960,24020
Danderyd,1961,24947
Danderyd,1962,25329
Danderyd,1963,26274
Danderyd,1964,27331
Danderyd,1965,28002
Danderyd,1966,28093
Danderyd,1967,28199
Danderyd,1968,28067
Danderyd,1969,28055
Danderyd,1970,27623
Danderyd,1971,27276
Danderyd,1972,27763
Danderyd,1973,27646
Danderyd,1974,27360
Danderyd,1975,27168
Danderyd,1976,27113
Danderyd,1977,27455
Danderyd,1978,27522
Danderyd,1979,27722
Danderyd,1980,27842
Danderyd,1981,27762
Danderyd,1982,28088
Danderyd,1983,28272
Danderyd,1984,28484
Danderyd,1985,28706
Danderyd,1986,28645
Danderyd,1987,28792
Danderyd,1988,28525
Danderyd,1989,28218
Danderyd,1990,27915
Danderyd,1991,27820
Danderyd,1992,27809
Danderyd,1993,28245
Danderyd,1994,28635
Danderyd,1995,28684
Danderyd,1996,28881
Danderyd,1997,29340
Danderyd,1998,29639
Danderyd,1999,29636
Danderyd,2000,29570
Danderyd,2001,29632
Danderyd,2002,29755
Danderyd,2003,29884
Danderyd,2004,30100
Danderyd,2005,30226
Danderyd,2006,30492
Danderyd,2007,30789
Danderyd,2008,30851
Danderyd,2009,31150
Danderyd,2010,31330
Danderyd,2011,31799
Danderyd,2012,31960
Danderyd,2013,32222
Danderyd,2014,32295
Danderyd,2015,32421
Danderyd,2016,32653
Danderyd,2017,32888
Danderyd,2018,33187
Danderyd,2019,32857
Danderyd,2020,32712
Degerfors,1950,10118
Degerfors,1951,10181
Degerfors,1952,10346
Degerfors,1953,10624
Degerfors,1954,10686
Degerfors,1955,10705
Degerfors,1956,10846
Degerfors,1957,10948
Degerfors,1958,10997
Degerfors,1959,10969
Degerfors,1960,11055
Degerfors,1961,11284
Degerfors,1962,11176
Degerfors,1963,11161
Degerfors,1964,11107
Degerfors,1965,11143
Degerfors,1966,11909
Degerfors,1967,11827
Degerfors,1968,11634
Degerfors,1969,11882
Degerfors,1970,11840
Degerfors,1971,11722
Degerfors,1972,11763
Degerfors,1973,11753
Degerfors,1974,12005
Degerfors,1975,12153
Degerfors,1976,12166
Degerfors,1977,12231
Degerfors,1978,12255
Degerfors,1979,12239
Degerfors,1980,12246
Degerfors,1981,12227
Degerfors,1982,12253
Degerfors,1983,12143
Degerfors,1984,12014
Degerfors,1985,11912
Degerfors,1986,11787
Degerfors,1987,11739
Degerfors,1988,11734
Degerfors,1989,11764
Degerfors,1990,11701
Degerfors,1991,11676
Degerfors,1992,11630
Degerfors,1993,11698
Degerfors,1994,11560
Degerfors,1995,11396
Degerfors,1996,11225
Degerfors,1997,11079
Degerfors,1998,10907
Degerfors,1999,10746
Degerfors,2000,10544
Degerfors,2001,10433
Degerfors,2002,10306
Degerfors,2003,10181
Degerfors,2004,10106
Degerfors,2005,10093
Degerfors,2006,10014
Degerfors,2007,9903
Degerfors,2008,9839
Degerfors,2009,9709
Degerfors,2010,9641
Degerfors,2011,9551
Degerfors,2012,9477
Degerfors,2013,9500
Degerfors,2014,9531
Degerfors,2015,9543
Degerfors,2016,9609
Degerfors,2017,9668
Degerfors,2018,9665
Degerfors,2019,9666
Degerfors,2020,9631
Dorotea,1950,5919
Dorotea,1951,5885
Dorotea,1952,5840
Dorotea,1953,5816
Dorotea,1954,5744
Dorotea,1955,5716
Dorotea,1956,5709
Dorotea,1957,5738
Dorotea,1958,5644
Dorotea,1959,5505
Dorotea,1960,5341
Dorotea,1961,5237
Dorotea,1962,5090
Dorotea,1963,4952
Dorotea,1964,4848
Dorotea,1965,4710
Dorotea,1966,4586
Dorotea,1967,4473
Dorotea,1968,4443
Dorotea,1969,4281
Dorotea,1970,4099
Dorotea,1971,3995
Dorotea,1972,3974
Dorotea,1973,3993
Dorotea,1974,4007
Dorotea,1975,3966
Dorotea,1976,3946
Dorotea,1977,3963
Dorotea,1978,3939
Dorotea,1979,3935
Dorotea,1980,3972
Dorotea,1981,3939
Dorotea,1982,3897
Dorotea,1983,3882
Dorotea,1984,3866
Dorotea,1985,3821
Dorotea,1986,3804
Dorotea,1987,3808
Dorotea,1988,3759
Dorotea,1989,3757
Dorotea,1990,3752
Dorotea,1991,3737
Dorotea,1992,3753
Dorotea,1993,3792
Dorotea,1994,3634
Dorotea,1995,3617
Dorotea,1996,3522
Dorotea,1997,3492
Dorotea,1998,3441
Dorotea,1999,3364
Dorotea,2000,3353
Dorotea,2001,3294
Dorotea,2002,3247
Dorotea,2003,3226
Dorotea,2004,3156
Dorotea,2005,3082
Dorotea,2006,3069
Dorotea,2007,2993
Dorotea,2008,2914
Dorotea,2009,2900
Dorotea,2010,2878
Dorotea,2011,2862
Dorotea,2012,2794
Dorotea,2013,2757
Dorotea,2014,2757
Dorotea,2015,2740
Dorotea,2016,2719
Dorotea,2017,2646
Dorotea,2018,2568
Dorotea,2019,2551
Dorotea,2020,2498
Eda,1950,11851
Eda,1951,11902
Eda,1952,11842
Eda,1953,11737
Eda,1954,11711
Eda,1955,11732
Eda,1956,11611
Eda,1957,11587
Eda,1958,11377
Eda,1959,11287
Eda,1960,11088
Eda,1961,10969
Eda,1962,10870
Eda,1963,10780
Eda,1964,10631
Eda,1965,10539
Eda,1966,10410
Eda,1967,10283
Eda,1968,10148
Eda,1969,10099
Eda,1970,9992
Eda,1971,9946
Eda,1972,9851
Eda,1973,9725
Eda,1974,9698
Eda,1975,9663
Eda,1976,9567
Eda,1977,9477
Eda,1978,9493
Eda,1979,9497
Eda,1980,9518
Eda,1981,9499
Eda,1982,9398
Eda,1983,9404
Eda,1984,9494
Eda,1985,9392
Eda,1986,9334
Eda,1987,9332
Eda,1988,9481
Eda,1989,9544
Eda,1990,9555
Eda,1991,9570
Eda,1992,9476
Eda,1993,9344
Eda,1994,9297
Eda,1995,9133
Eda,1996,9015
Eda,1997,8884
Eda,1998,8781
Eda,1999,8689
Eda,2000,8664
Eda,2001,8649
Eda,2002,8670
Eda,2003,8662
Eda,2004,8646
Eda,2005,8601
Eda,2006,8670
Eda,2007,8649
Eda,2008,8653
Eda,2009,8577
Eda,2010,8524
Eda,2011,8460
Eda,2012,8496
Eda,2013,8426
Eda,2014,8453
Eda,2015,8505
Eda,2016,8526
Eda,2017,8618
Eda,2018,8575
Eda,2019,8564
Eda,2020,8550
Ekerö,1950,6910
Ekerö,1951,6826
Ekerö,1952,6882
Ekerö,1953,6792
Ekerö,1954,6859
Ekerö,1955,6913
Ekerö,1956,6963
Ekerö,1957,7011
Ekerö,1958,7159
Ekerö,1959,7054
Ekerö,1960,7006
Ekerö,1961,7038
Ekerö,1962,7114
Ekerö,1963,7408
Ekerö,1964,7826
Ekerö,1965,8441
Ekerö,1966,8878
Ekerö,1967,9472
Ekerö,1968,10177
Ekerö,1969,11214
Ekerö,1970,12594
Ekerö,1971,13453
Ekerö,1972,13912
Ekerö,1973,14426
Ekerö,1974,14738
Ekerö,1975,15081
Ekerö,1976,15489
Ekerö,1977,15606
Ekerö,1978,15721
Ekerö,1979,15914
Ekerö,1980,15927
Ekerö,1981,16190
Ekerö,1982,16219
Ekerö,1983,16349
Ekerö,1984,16375
Ekerö,1985,16534
Ekerö,1986,16968
Ekerö,1987,17409
Ekerö,1988,17885
Ekerö,1989,18326
Ekerö,1990,18785
Ekerö,1991,19222
Ekerö,1992,19994
Ekerö,1993,20359
Ekerö,1994,20637
Ekerö,1995,20866
Ekerö,1996,21073
Ekerö,1997,21259
Ekerö,1998,21367
Ekerö,1999,21943
Ekerö,2000,22266
Ekerö,2001,22626
Ekerö,2002,22936
Ekerö,2003,23311
Ekerö,2004,23594
Ekerö,2005,24010
Ekerö,2006,24301
Ekerö,2007,24687
Ekerö,2008,24779
Ekerö,2009,25095
Ekerö,2010,25410
Ekerö,2011,25767
Ekerö,2012,26160
Ekerö,2013,26355
Ekerö,2014,26698
Ekerö,2015,26984
Ekerö,2016,27406
Ekerö,2017,27753
Ekerö,2018,28308
Ekerö,2019,28690
Ekerö,2020,28879
Eksjö,1950,19036
Eksjö,1951,19334
Eksjö,1952,19363
Eksjö,1953,19467
Eksjö,1954,19394
Eksjö,1955,19322
Eksjö,1956,19190
Eksjö,1957,19149
Eksjö,1958,19125
Eksjö,1959,19043
Eksjö,1960,18914
Eksjö,1961,18713
Eksjö,1962,18464
Eksjö,1963,18308
Eksjö,1964,18243
Eksjö,1965,18213
Eksjö,1966,18154
Eksjö,1967,18205
Eksjö,1968,18134
Eksjö,1969,18124
Eksjö,1970,18203
Eksjö,1971,18203
Eksjö,1972,18195
Eksjö,1973,18214
Eksjö,1974,18255
Eksjö,1975,18227
Eksjö,1976,18172
Eksjö,1977,18031
Eksjö,1978,18057
Eksjö,1979,18027
Eksjö,1980,18072
Eksjö,1981,18039
Eksjö,1982,18046
Eksjö,1983,18115
Eksjö,1984,18054
Eksjö,1985,17894
Eksjö,1986,17840
Eksjö,1987,17804
Eksjö,1988,17857
Eksjö,1989,17993
Eksjö,1990,18124
Eksjö,1991,18251
Eksjö,1992,18239
Eksjö,1993,18109
Eksjö,1994,18115
Eksjö,1995,17890
Eksjö,1996,17678
Eksjö,1997,17391
Eksjö,1998,17116
Eksjö,1999,16910
Eksjö,2000,16868
Eksjö,2001,16812
Eksjö,2002,16761
Eksjö,2003,16656
Eksjö,2004,16571
Eksjö,2005,16575
Eksjö,2006,16516
Eksjö,2007,16435
Eksjö,2008,16312
Eksjö,2009,16353
Eksjö,2010,16244
Eksjö,2011,16304
Eksjö,2012,16368
Eksjö,2013,16464
Eksjö,2014,16598
Eksjö,2015,16790
Eksjö,2016,17129
Eksjö,2017,17416
Eksjö,2018,17667
Eksjö,2019,17753
Eksjö,2020,17788
Emmaboda,1950,11675
Emmaboda,1951,11667
Emmaboda,1952,11610
Emmaboda,1953,11559
Emmaboda,1954,11453
Emmaboda,1955,11493
Emmaboda,1956,11387
Emmaboda,1957,11179
Emmaboda,1958,11265
Emmaboda,1959,11225
