"Riksdagsval - valresultat, antal röster efter region, parti mm och valår"

"0767 Markaryd","Kristdemokraterna",247,198,208,241,..,354,730,436,1123,902,704,589,441,632
"0767 Markaryd","Miljöpartiet",..,..,..,106,125,351,160,321,208,146,135,209,207,94
"0767 Markaryd","Socialdemokraterna",3033,3084,3132,3360,3236,3061,2468,3099,2355,2473,2314,1945,2048,1615
"0767 Markaryd","Vänsterpartiet",264,234,241,242,238,269,227,334,598,278,158,166,143,187
"0767 Markaryd","Sverigedemokraterna",..,..,..,..,..,..,..,..,5,166,268,540,1253,1883
"0767 Markaryd","övriga partier",8,19,24,3,10,10,780,140,105,45,124,36,137,95
"0767 Markaryd","ogiltiga valsedlar",3,12,17,67,59,83,107,99,136,101,120,86,69,73
"0767 Markaryd","ej röstande",666,649,804,729,960,1248,1152,1111,1495,1663,1527,1259,1150,1006
"0780 Växjö","Moderaterna",6542,7331,10234,11794,10515,8800,10582,11594,10568,7425,13326,16799,13525,12726
"0780 Växjö","Centerpartiet",12557,12666,9538,8396,6932,6277,5385,4787,3330,3548,4356,3983,4307,5448
"0780 Växjö","Liberalerna",2501,4090,4008,1977,6261,5228,4027,3386,1802,5723,3591,3806,2416,2638
"0780 Växjö","Kristdemokraterna",527,471,469,702,..,1534,3751,2083,6195,4668,3845,3158,2807,4277
"0780 Växjö","Miljöpartiet",..,..,..,877,732,2533,1800,2418,2147,2292,2722,4116,4051,2478
"0780 Växjö","Socialdemokraterna",14880,15285,15322,17244,17425,17185,14467,19041,15969,18070,16919,15327,17623,17870
"0780 Växjö","Vänsterpartiet",1538,1541,1989,2098,2170,2337,1937,3050,5078,3827,2733,2776,2927,4282
"0780 Växjö","Sverigedemokraterna",..,..,..,..,..,..,..,..,83,703,1390,2729,6885,9160
"0780 Växjö","övriga partier",138,130,215,64,130,72,3689,822,692,375,997,547,1778,671
"0780 Växjö","ogiltiga valsedlar",35,102,197,388,388,574,845,742,752,689,867,650,501,453
"0780 Växjö","ej röstande",3781,3505,4133,3955,4686,6509,5779,6179,9089,10055,9160,8260,7828,7174
"0781 Ljungby","Moderaterna",2366,2574,3235,3755,3508,2566,2941,3484,2955,1972,3849,4833,3590,3364
"0781 Ljungby","Centerpartiet",6368,6934,5748,5295,4652,3823,2887,2683,1870,2319,2327,2225,1812,1687
"0781 Ljungby","Liberalerna",1167,1277,1544,836,2126,1489,1111,865,403,1375,830,878,551,551
"0781 Ljungby","Kristdemokraterna",439,369,380,461,..,897,2074,1212,2940,2080,1519,1237,1033,1533
"0781 Ljungby","Miljöpartiet",..,..,..,251,209,1001,507,944,657,634,585,878,737,448
"0781 Ljungby","Socialdemokraterna",5581,5736,5869,6705,6766,6690,5771,7213,5816,6388,5948,5317,5920,5115
"0781 Ljungby","Vänsterpartiet",501,461,557,570,587,675,540,935,1580,1050,741,737,742,886
"0781 Ljungby","Sverigedemokraterna",..,..,..,..,..,..,..,..,23,199,538,1058,2905,4228
"0781 Ljungby","övriga partier",53,46,72,7,19,17,1699,278,244,143,271,160,422,259
"0781 Ljungby","ogiltiga valsedlar",17,30,58,106,162,220,286,309,391,292,356,274,203,207
"0781 Ljungby","ej röstande",1736,1516,1936,1871,2187,2974,2691,2772,3888,4125,3781,3392,3113,2752
"0821 Högsby","Moderaterna",747,754,935,912,831,612,631,692,552,370,579,768,532,519
"0821 Högsby","Centerpartiet",1706,1762,1442,1293,1316,1071,841,718,431,495,539,409,386,339
"0821 Högsby","Liberalerna",248,270,293,186,383,301,159,116,76,203,153,122,69,53
"0821 Högsby","Kristdemokraterna",213,172,171,211,..,235,438,245,590,550,259,219,194,262
"0821 Högsby","Miljöpartiet",..,..,..,52,52,194,93,164,117,90,77,134,82,53
"0821 Högsby","Socialdemokraterna",2500,2501,2530,2697,2469,2195,1902,2190,1600,1778,1634,1494,1426,1103
"0821 Högsby","Vänsterpartiet",219,180,237,217,231,250,237,269,561,316,187,156,150,183
"0821 Högsby","Sverigedemokraterna",..,..,..,..,..,..,..,..,4,32,190,271,721,925
"0821 Högsby","övriga partier",3,1,10,3,5,4,375,79,27,20,40,41,68,29
"0821 Högsby","ogiltiga valsedlar",7,6,12,34,20,53,62,63,76,35,62,53,28,30
"0821 Högsby","ej röstande",434,400,436,454,546,705,702,716,960,876,888,750,610,575
"0834 Torsås","Moderaterna",778,903,1101,1109,1064,745,866,953,854,587,920,1163,760,601
"0834 Torsås","Centerpartiet",2230,2302,2005,1945,1778,1565,1253,1126,779,861,787,667,649,566
"0834 Torsås","Liberalerna",253,333,346,250,463,336,219,166,113,293,169,167,161,135
"0834 Torsås","Kristdemokraterna",164,151,136,157,..,227,508,280,692,576,400,277,193,348
"0834 Torsås","Miljöpartiet",..,..,..,65,39,235,110,257,208,156,143,212,152,98
"0834 Torsås","Socialdemokraterna",1614,1663,1822,1931,1929,1906,1628,2055,1553,1748,1663,1562,1582,1354
"0834 Torsås","Vänsterpartiet",68,42,63,86,88,92,88,153,349,200,139,176,150,209
"0834 Torsås","Sverigedemokraterna",..,..,..,..,..,..,..,..,5,27,179,330,982,1358
"0834 Torsås","övriga partier",2,3,5,14,11,10,426,125,50,26,94,35,98,52
"0834 Torsås","ogiltiga valsedlar",8,8,17,31,33,43,63,70,91,56,94,58,47,36
"0834 Torsås","ej röstande",553,504,516,484,616,801,883,860,1126,1175,1045,862,709,652
"0840 Mörbylånga","Moderaterna",1154,1470,1944,2221,2048,1580,1863,1968,1784,1290,2210,2962,2513,1921
"0840 Mörbylånga","Centerpartiet",2690,2836,2511,2307,2054,2042,1692,1511,958,1108,1166,1048,982,1163
"0840 Mörbylånga","Liberalerna",465,622,700,417,966,739,565,460,255,879,529,548,413,406
"0840 Mörbylånga","Kristdemokraterna",66,47,64,101,..,181,566,304,1293,1013,626,613,458,759
"0840 Mörbylånga","Miljöpartiet",..,..,..,111,107,362,267,452,397,325,371,594,561,418
"0840 Mörbylånga","Socialdemokraterna",2355,2788,2888,3148,3093,3140,2797,3565,2696,3171,3055,2671,2972,2813
"0840 Mörbylånga","Vänsterpartiet",126,145,223,179,184,222,230,374,784,535,361,405,380,613
"0840 Mörbylånga","Sverigedemokraterna",..,..,..,..,..,..,..,..,11,50,265,561,1536,2134
"0840 Mörbylånga","övriga partier",1,7,11,4,11,32,832,208,125,39,174,88,312,140
"0840 Mörbylånga","ogiltiga valsedlar",13,11,50,59,59,72,102,114,189,109,163,137,101,103
"0840 Mörbylånga","ej röstande",594,629,697,722,874,1175,1113,1252,1681,1749,1518,1331,1101,949
"0860 Hultsfred","Moderaterna",1651,1765,2090,2214,1917,1477,1578,1584,1310,812,1394,1819,1253,1201
"0860 Hultsfred","Centerpartiet",3858,3955,3294,3055,2945,2325,1893,1784,1164,1251,1218,1029,956,920
"0860 Hultsfred","Liberalerna",669,762,806,450,947,707,537,329,171,484,325,326,182,159
"0860 Hultsfred","Kristdemokraterna",463,358,354,447,..,549,1096,603,1284,1092,700,754,580,812
"0860 Hultsfred","Miljöpartiet",..,..,..,94,79,366,176,288,209,207,247,349,237,137
"0860 Hultsfred","Socialdemokraterna",5232,5464,5465,5618,5476,5153,4609,5301,3939,4113,3794,3436,3468,2911
"0860 Hultsfred","Vänsterpartiet",370,329,418,442,448,453,459,710,1214,726,496,476,362,510
"0860 Hultsfred","Sverigedemokraterna",..,..,..,..,..,..,..,..,9,164,318,537,1542,1891
"0860 Hultsfred","övriga partier",11,7,19,7,13,14,616,165,120,44,170,71,187,120
"0860 Hultsfred","ogiltiga valsedlar",11,22,50,106,93,115,145,149,210,135,185,125,77,84
"0860 Hultsfred","ej röstande",1059,992,1071,1033,1286,1763,1746,1647,2219,2311,2246,1866,1677,1442
"0861 Mönsterås","Moderaterna",1088,1192,1416,1544,1562,1158,1291,1373,1211,837,1427,2014,1494,1233
"0861 Mönsterås","Centerpartiet",2213,2297,1874,1737,1578,1641,1298,1285,897,928,1015,905,852,893
"0861 Mönsterås","Liberalerna",371,418,498,293,717,535,384,278,157,563,346,372,210,273
"0861 Mönsterås","Kristdemokraterna",315,253,234,304,..,329,717,356,995,827,556,490,376,578
"0861 Mönsterås","Miljöpartiet",..,..,..,94,128,335,190,320,271,235,231,383,270,186
"0861 Mönsterås","Socialdemokraterna",4072,4261,4395,4626,4565,4210,3737,4577,3449,3862,3812,3442,3449,2840
"0861 Mönsterås","Vänsterpartiet",471,401,445,455,415,471,416,534,1006,642,432,474,396,473
"0861 Mönsterås","Sverigedemokraterna",..,..,..,..,..,..,..,..,10,71,303,572,1620,2341
"0861 Mönsterås","övriga partier",10,1,27,8,18,3,697,144,110,114,125,77,163,94
"0861 Mönsterås","ogiltiga valsedlar",4,14,23,56,73,72,118,116,170,116,147,108,91,100
"0861 Mönsterås","ej röstande",795,728,807,786,958,1188,1261,1148,1837,1872,1779,1489,1273,1084
"0862 Emmaboda","Moderaterna",751,812,1075,1161,1085,840,983,1037,904,585,1032,1431,1001,852
"0862 Emmaboda","Centerpartiet",2611,2688,2282,2105,1810,1644,1283,1165,728,793,812,672,670,676
"0862 Emmaboda","Liberalerna",305,331,411,217,588,437,327,243,131,328,163,183,105,145
"0862 Emmaboda","Kristdemokraterna",107,129,111,132,..,203,469,253,703,593,451,322,243,362
"0862 Emmaboda","Miljöpartiet",..,..,..,110,121,332,213,321,215,200,205,283,238,143
"0862 Emmaboda","Socialdemokraterna",3394,3549,3470,3650,3549,3444,3104,3490,2731,3008,2647,2443,2419,1985
"0862 Emmaboda","Vänsterpartiet",274,203,262,257,235,270,231,298,636,345,238,317,278,342
"0862 Emmaboda","Sverigedemokraterna",..,..,..,..,..,..,..,..,4,45,185,349,924,1320
"0862 Emmaboda","övriga partier",20,34,19,2,10,23,462,95,91,75,118,67,150,94
"0862 Emmaboda","ogiltiga valsedlar",10,35,37,81,75,78,134,100,166,104,147,85,67,81
"0862 Emmaboda","ej röstande",649,523,613,600,824,906,965,994,1331,1361,1312,1092,1001,900
"0880 Kalmar","Moderaterna",6308,6845,8601,9741,9127,7153,8526,8885,8252,5767,9785,12430,10260,8995
"0880 Kalmar","Centerpartiet",8093,8361,5903,5523,4332,4292,3343,2978,1937,2298,2982,2712,2954,4200
"0880 Kalmar","Liberalerna",2410,3289,3407,1779,4365,3728,2843,2243,1360,4279,2596,2592,1950,2240
"0880 Kalmar","Kristdemokraterna",544,452,449,606,..,1033,2650,1417,4502,3702,2575,2320,1941,2988
"0880 Kalmar","Miljöpartiet",..,..,..,582,626,1767,1258,1876,1753,1772,2053,3304,3035,1901
"0880 Kalmar","Socialdemokraterna",15804,16026,16149,17271,17372,16706,14686,17751,13811,16110,15584,13778,14311,13853
"0880 Kalmar","Vänsterpartiet",1237,1199,1625,1470,1451,1656,1313,2046,4015,2663,1878,2007,1974,3061
"0880 Kalmar","Sverigedemokraterna",..,..,..,..,..,..,..,..,65,265,1176,2267,5744,7802
"0880 Kalmar","övriga partier",114,100,158,40,71,99,2860,800,660,673,799,453,1542,601
"0880 Kalmar","ogiltiga valsedlar",68,78,164,409,342,428,650,614,977,679,738,571,427,412
"0880 Kalmar","ej röstande",3428,3200,3669,3528,4314,5895,5298,5410,7821,8212,7635,6744,6246,5586
"0881 Nybro","Moderaterna",1748,1878,2359,2610,2455,1828,2223,2322,2032,1305,2355,3141,2246,1874
"0881 Nybro","Centerpartiet",4468,4575,3891,3563,3115,2738,2169,1918,1238,1404,1493,1277,1359,1296
"0881 Nybro","Liberalerna",549,781,869,454,1243,963,625,438,225,845,452,467,335,367
"0881 Nybro","Kristdemokraterna",354,294,312,385,..,514,1088,610,1528,1329,865,782,598,952
"0881 Nybro","Miljöpartiet",..,..,..,142,114,503,280,497,363,283,334,512,438,230
"0881 Nybro","Socialdemokraterna",6425,6702,6700,6940,6871,6514,5863,6802,5366,5674,5505,4956,4780,4158
"0881 Nybro","Vänsterpartiet",720,563,650,611,551,610,490,777,1377,918,656,782,694,753
"0881 Nybro","Sverigedemokraterna",..,..,..,..,..,..,..,..,10,62,376,739,2232,2884
"0881 Nybro","övriga partier",15,12,30,7,21,34,1048,255,121,316,395,179,319,183
"0881 Nybro","ogiltiga valsedlar",24,51,53,124,149,145,219,216,292,234,234,208,147,160
"0881 Nybro","ej röstande",1253,1102,1249,1234,1534,2065,1984,2012,2948,2979,2787,2486,2214,1991
"0882 Oskarshamn","Moderaterna",2246,2516,3232,3675,3527,2784,3213,3304,2822,2026,3482,4770,3704,3243
"0882 Oskarshamn","Centerpartiet",4029,4189,3127,2958,2547,1964,1463,1310,775,848,990,852,810,1080
"0882 Oskarshamn","Liberalerna",1173,1649,1687,928,2087,1597,1138,848,492,1338,797,984,767,835
"0882 Oskarshamn","Kristdemokraterna",578,496,409,490,..,951,1763,1011,2508,2209,1389,1261,1017,1468
"0882 Oskarshamn","Miljöpartiet",..,..,..,204,202,669,423,653,508,490,461,724,584,304
"0882 Oskarshamn","Socialdemokraterna",8782,9229,9325,9618,9453,8866,7803,9407,6998,7702,7273,6400,6662,5763
"0882 Oskarshamn","Vänsterpartiet",719,623,669,789,817,966,817,1092,2220,1316,1114,974,864,1055
"0882 Oskarshamn","Sverigedemokraterna",..,..,..,..,..,..,..,..,13,156,665,1074,2866,3970
"0882 Oskarshamn","övriga partier",74,44,67,8,40,22,1362,250,220,75,257,176,341,152
"0882 Oskarshamn","ogiltiga valsedlar",24,38,83,165,153,232,291,317,410,258,366,243,207,178
"0882 Oskarshamn","ej röstande",1711,1567,1710,1657,2090,2742,2544,2548,3699,3932,3692,3161,2761,2443
"0883 Västervik","Moderaterna",3493,3968,4584,5297,4957,3843,4409,4383,3821,2602,4586,6230,4730,4155
"0883 Västervik","Centerpartiet",6938,7282,5509,4717,4031,3655,3015,2721,1770,2169,2116,1770,1938,2154
"0883 Västervik","Liberalerna",1368,1683,1828,947,2537,2151,1719,1214,777,2446,1438,1327,922,954
"0883 Västervik","Kristdemokraterna",524,458,462,559,..,607,1590,863,2688,2018,1328,1133,943,1555
"0883 Västervik","Miljöpartiet",..,..,..,478,394,1166,785,1205,1050,870,950,1302,1099,694
"0883 Västervik","Socialdemokraterna",13153,13521,13856,14613,14180,12718,11117,13219,9838,10064,10347,9642,9620,8431
"0883 Västervik","Vänsterpartiet",1476,1241,1360,1287,1355,1553,1361,1771,3014,1891,1258,1229,1258,1637
"0883 Västervik","Sverigedemokraterna",..,..,..,..,..,..,..,..,17,177,478,1246,3333,4709
"0883 Västervik","övriga partier",47,23,126,25,45,20,1863,406,272,112,345,258,644,282
"0883 Västervik","ogiltiga valsedlar",42,86,111,218,203,279,419,314,478,353,405,334,247,258
"0883 Västervik","ej röstande",3051,2673,3058,2853,3261,4482,4337,4161,5976,6160,5676,4756,4232,3938
"0884 Vimmerby","Moderaterna",1522,1661,1959,2239,2084,1603,1822,1815,1586,1023,1768,2574,1954,1687
"0884 Vimmerby","Centerpartiet",4637,4816,4161,3719,3247,2927,2446,2204,1492,1704,1633,1252,1196,1397
"0884 Vimmerby","Liberalerna",410,530,499,303,942,647,441,292,168,593,387,395,233,208
"0884 Vimmerby","Kristdemokraterna",198,152,177,165,..,357,885,536,1346,1181,784,633,520,858
"0884 Vimmerby","Miljöpartiet",..,..,..,122,105,414,230,448,296,301,328,463,399,240
"0884 Vimmerby","Socialdemokraterna",3774,3832,3974,4243,4159,4093,3591,4471,3488,3839,3755,3583,3740,3144
"0884 Vimmerby","Vänsterpartiet",241,235,313,309,324,341,284,505,971,564,391,422,450,580
"0884 Vimmerby","Sverigedemokraterna",..,..,..,..,..,..,..,..,6,75,290,638,1600,2098
"0884 Vimmerby","övriga partier",12,8,14,28,19,12,752,265,173,34,163,100,222,146
"0884 Vimmerby","ogiltiga valsedlar",12,32,62,117,124,115,198,184,293,172,235,171,118,116
"0884 Vimmerby","ej röstande",890,815,976,910,1199,1608,1572,1566,2277,2464,2270,1871,1611,1399
"0885 Borgholm","Moderaterna",968,1079,1354,1757,1707,1216,1500,1728,1523,1127,1892,2329,1866,1452
"0885 Borgholm","Centerpartiet",3549,3797,3439,3060,2746,2497,2143,1839,1240,1501,1555,1236,1115,1090
"0885 Borgholm","Liberalerna",345,391,393,257,763,543,312,283,191,614,325,364,264,263
"0885 Borgholm","Kristdemokraterna",239,165,190,250,..,363,679,402,1279,1022,580,537,385,641
"0885 Borgholm","Miljöpartiet",..,..,..,97,135,449,272,410,282,281,287,453,340,241
"0885 Borgholm","Socialdemokraterna",1823,1953,1975,2172,2182,2147,1855,2551,1806,2020,1938,1709,1941,1823
"0885 Borgholm","Vänsterpartiet",154,190,248,200,164,188,173,276,595,403,276,261,279,435
"0885 Borgholm","Sverigedemokraterna",..,..,..,..,..,..,..,..,9,33,250,380,1160,1643
"0885 Borgholm","övriga partier",7,6,15,5,17,5,602,164,100,57,127,71,237,94
"0885 Borgholm","ogiltiga valsedlar",14,20,19,41,38,77,84,86,100,83,111,100,87,68
"0885 Borgholm","ej röstande",723,680,844,801,958,1210,1245,1294,1802,1791,1679,1400,1151,998
"0980 Gotland","Moderaterna",4344,4847,5908,6880,6437,4880,6105,6646,6572,4808,7715,9731,8450,6822
"0980 Gotland","Centerpartiet",13528,13463,11445,10343,9204,9079,7532,6639,5119,5367,6883,5657,5317,7075
"0980 Gotland","Liberalerna",2506,2999,3177,1903,3928,2871,2421,1671,1168,2701,1554,1785,1494,1539
"0980 Gotland","Kristdemokraterna",332,230,235,381,..,555,1830,937,2973,2242,1374,1128,1095,1699
"0980 Gotland","Miljöpartiet",..,..,..,852,938,2485,1556,2486,1956,1898,2237,3259,2859,2037
"0980 Gotland","Socialdemokraterna",12722,13594,14175,15852,15791,14926,13208,16089,11885,14024,12464,12855,12774,12254
"0980 Gotland","Vänsterpartiet",615,931,1535,1400,1402,1508,1374,1926,3692,2911,2145,2342,2308,3704
"0980 Gotland","Sverigedemokraterna",..,..,..,..,..,..,..,..,122,209,566,1225,3259,5226
"0980 Gotland","övriga partier",139,41,110,35,66,58,2432,615,714,176,812,658,2099,773
"0980 Gotland","ogiltiga valsedlar",96,262,317,406,442,492,789,682,916,742,1030,617,520,469
"0980 Gotland","ej röstande",3708,3712,4109,3951,4774,6094,6132,6104,8883,9286,8425,6980,6291,5273
"1060 Olofström","Moderaterna",870,974,1230,1365,1249,889,1228,1203,1063,652,1142,1552,1123,1002
"1060 Olofström","Centerpartiet",2171,2251,1576,1549,1273,978,834,625,465,503,543,502,473,542
"1060 Olofström","Liberalerna",703,800,959,487,1071,738,613,439,256,747,416,300,168,192
"1060 Olofström","Kristdemokraterna",268,219,192,248,..,335,610,348,854,719,410,373,287,410
"1060 Olofström","Miljöpartiet",..,..,..,96,115,452,270,393,355,220,192,299,295,160
"1060 Olofström","Socialdemokraterna",4737,4920,5061,5405,5301,5325,4703,5318,3988,4127,4059,3859,3839,3054
"1060 Olofström","Vänsterpartiet",413,381,409,415,474,479,415,624,1126,690,496,462,413,472
"1060 Olofström","Sverigedemokraterna",..,..,..,..,..,..,..,..,28,255,482,802,1602,2407
"1060 Olofström","övriga partier",52,38,66,27,13,8,403,150,69,33,125,68,172,98
"1060 Olofström","ogiltiga valsedlar",12,27,34,56,76,128,188,157,202,119,171,116,118,106
"1060 Olofström","ej röstande",871,756,874,873,1159,1491,1617,1579,2257,2116,2045,1797,1641,1487
"1080 Karlskrona","Moderaterna",5068,5691,7446,8429,7844,5994,7970,8295,8032,5426,9330,11905,8848,8134
"1080 Karlskrona","Centerpartiet",8601,8513,6496,6279,5077,4462,3650,3215,1966,2393,2810,2304,2493,3177
"1080 Karlskrona","Liberalerna",4737,5412,5547,2748,5708,4310,3395,2359,1621,4876,2956,2695,2225,2304
"1080 Karlskrona","Kristdemokraterna",785,616,663,892,..,1217,2717,1497,4662,3884,2297,1777,1674,2758
"1080 Karlskrona","Miljöpartiet",..,..,..,479,515,1989,1058,1787,1453,1557,1623,2312,2309,1503
"1080 Karlskrona","Socialdemokraterna",19207,19993,19885,20848,20193,19329,16742,19651,15232,17172,15782,14651,15522,13845
"1080 Karlskrona","Vänsterpartiet",1317,1157,1428,1569,1721,1836,1589,2523,4565,2820,1761,1814,1954,2458
"1080 Karlskrona","Sverigedemokraterna",..,..,..,..,..,..,..,..,56,1040,2325,3682,6603,9553
"1080 Karlskrona","övriga partier",59,411,137,27,77,93,2455,694,542,109,613,352,1099,585
"1080 Karlskrona","ogiltiga valsedlar",34,113,183,362,336,418,637,669,963,549,740,549,368,436
"1080 Karlskrona","ej röstande",4103,3598,3987,3856,4506,5636,5398,5457,7552,7300,7317,6137,5917,5031
"1081 Ronneby","Moderaterna",2056,2282,2988,3488,3296,2408,3288,3592,3504,2287,3888,5006,3335,3024
"1081 Ronneby","Centerpartiet",5124,5215,4049,3728,2821,2639,2172,1813,1190,1321,1634,1407,1289,1313
"1081 Ronneby","Liberalerna",1411,1685,1796,908,2240,1654,1300,885,651,1910,1067,878,653,603
"1081 Ronneby","Kristdemokraterna",183,166,122,169,..,332,967,450,1875,1399,824,662,534,969
"1081 Ronneby","Miljöpartiet",..,..,..,251,304,1013,500,779,673,675,618,929,732,398
"1081 Ronneby","Socialdemokraterna",9578,10164,10361,10923,10462,10124,9101,10368,7569,8188,7570,6478,6731,5573
"1081 Ronneby","Vänsterpartiet",760,575,674,702,769,803,738,1224,2496,1614,1128,1098,972,1027
"1081 Ronneby","Sverigedemokraterna",..,..,..,..,..,..,..,..,39,537,1065,2042,4028,5483
"1081 Ronneby","övriga partier",51,71,74,15,31,19,1179,258,149,43,374,178,421,244
"1081 Ronneby","ogiltiga valsedlar",29,71,84,145,140,208,263,260,450,342,357,244,174,176
"1081 Ronneby","ej röstande",1863,1734,1863,1751,2177,2825,2714,2784,3978,4133,3873,3192,2877,2640
"1082 Karlshamn","Moderaterna",2325,2451,3254,3763,3401,2506,3315,3306,3263,2235,3912,5426,3923,3632
"1082 Karlshamn","Centerpartiet",4403,4418,3208,2981,2359,1938,1527,1267,870,1052,1288,1023,1015,1392
"1082 Karlshamn","Liberalerna",1433,1895,2200,1068,2503,1877,1438,1047,618,2000,1179,1099,616,727
"1082 Karlshamn","Kristdemokraterna",347,414,309,474,..,583,1244,629,1906,1442,898,722,647,1095
"1082 Karlshamn","Miljöpartiet",..,..,..,273,286,1160,688,1067,907,881,834,1299,1192,718
"1082 Karlshamn","Socialdemokraterna",10435,10854,10994,11797,11704,11381,10329,11963,8664,9176,8827,7709,8114,7073
"1082 Karlshamn","Vänsterpartiet",1237,1026,1178,1145,1259,1294,1083,1589,2983,1994,1332,1253,1044,1306
"1082 Karlshamn","Sverigedemokraterna",..,..,..,..,..,..,..,..,44,532,1252,1947,3867,5218
"1082 Karlshamn","övriga partier",90,70,85,24,31,26,1276,295,209,34,287,188,574,278
"1082 Karlshamn","ogiltiga valsedlar",14,69,128,168,185,267,419,358,512,383,456,279,221,241
"1082 Karlshamn","ej röstande",2171,2100,2256,2203,2608,3289,3116,2943,4368,4531,4351,3661,3489,3014
"1083 Sölvesborg","Moderaterna",1465,1626,2216,2412,2277,1776,2185,2177,2178,1867,2837,3498,2595,2246
"1083 Sölvesborg","Centerpartiet",2216,2277,1638,1597,1261,1103,792,709,432,508,580,535,522,670
"1083 Sölvesborg","Liberalerna",980,1060,1136,591,1256,887,657,448,255,937,487,459,322,371
"1083 Sölvesborg","Kristdemokraterna",161,130,162,178,..,279,632,361,1033,875,535,439,341,722
"1083 Sölvesborg","Miljöpartiet",..,..,..,95,145,621,292,404,284,298,238,450,441,246
"1083 Sölvesborg","Socialdemokraterna",4821,5191,5142,5489,5366,5253,4804,5700,4309,4515,4294,3823,3775,3279
"1083 Sölvesborg","Vänsterpartiet",355,296,334,320,327,301,289,545,1112,709,476,448,363,436
"1083 Sölvesborg","Sverigedemokraterna",..,..,..,..,..,..,..,..,126,270,821,1357,2860,3681
"1083 Sölvesborg","övriga partier",6,6,22,8,22,13,760,238,84,36,174,100,220,136
"1083 Sölvesborg","ogiltiga valsedlar",14,29,43,82,90,127,184,188,292,215,229,154,114,143
"1083 Sölvesborg","ej röstande",928,877,1002,990,1177,1617,1590,1677,2531,2531,2323,1988,1720,1588
"1214 Svalöv","Moderaterna",884,1114,1586,1889,1768,1473,1678,1748,1670,1103,1713,2167,1467,1284
"1214 Svalöv","Centerpartiet",3112,3066,2286,2089,1762,1538,1219,1177,932,919,1030,924,799,796
"1214 Svalöv","Liberalerna",422,607,690,341,779,622,480,296,228,696,444,454,285,315
"1214 Svalöv","Kristdemokraterna",55,64,42,64,..,137,481,201,704,526,321,272,215,434
"1214 Svalöv","Miljöpartiet",..,..,..,66,93,386,186,321,214,206,228,380,386,221
"1214 Svalöv","Socialdemokraterna",3412,3422,3501,3727,3631,3407,2955,3764,2848,2969,2672,2284,2421,1966
"1214 Svalöv","Vänsterpartiet",119,105,109,122,115,163,134,209,471,297,225,274,255,396
"1214 Svalöv","Sverigedemokraterna",..,..,..,..,..,..,..,..,35,355,729,1039,2180,2930
"1214 Svalöv","övriga partier",2,3,157,127,83,123,736,265,225,169,125,115,252,191
"1214 Svalöv","ogiltiga valsedlar",20,23,26,75,75,131,158,120,174,104,146,106,89,95
"1214 Svalöv","ej röstande",624,580,755,671,881,1225,1254,1201,1851,1846,1855,1664,1448,1215
"1229 Bara","Moderaterna",418,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Centerpartiet",827,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Liberalerna",171,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Kristdemokraterna",12,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Miljöpartiet",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Socialdemokraterna",962,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Vänsterpartiet",26,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","Sverigedemokraterna",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","övriga partier",1,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","ogiltiga valsedlar",5,..,..,..,..,..,..,..,..,..,..,..,..,..
"1229 Bara","ej röstande",133,..,..,..,..,..,..,..,..,..,..,..,..,..
"1230 Staffanstorp","Moderaterna",1597,2151,3057,3630,3608,3233,3757,3708,3826,2526,4642,5994,4597,4375
"1230 Staffanstorp","Centerpartiet",2704,2406,1566,1492,1077,1084,724,691,434,480,671,717,791,1192
"1230 Staffanstorp","Liberalerna",569,1363,1317,721,1765,1424,1129,933,473,1791,1102,1135,927,1009
"1230 Staffanstorp","Kristdemokraterna",18,38,20,64,..,116,544,324,1144,859,551,532,496,809
"1230 Staffanstorp","Miljöpartiet",..,..,..,128,175,607,278,366,305,291,425,724,877,591
"1230 Staffanstorp","Socialdemokraterna",3044,3594,3627,4242,4294,4232,3657,5285,4598,5080,4132,3149,3756,3469
"1230 Staffanstorp","Vänsterpartiet",110,155,231,168,171,197,162,241,625,399,287,300,349,492
"1230 Staffanstorp","Sverigedemokraterna",..,..,..,..,..,..,..,..,61,436,668,1220,2553,3604
"1230 Staffanstorp","övriga partier",5,5,33,12,15,127,985,478,443,329,422,317,420,192
"1230 Staffanstorp","ogiltiga valsedlar",23,37,71,110,126,167,195,261,244,166,227,140,131,100
"1230 Staffanstorp","ej röstande",406,427,551,586,717,1117,1199,1293,1912,2179,1975,1897,1715,1615
"1231 Burlöv","Moderaterna",1073,1449,1920,2381,2194,1953,2207,2012,1967,1237,2188,2909,2038,1937
"1231 Burlöv","Centerpartiet",1791,1452,766,668,417,405,298,255,197,204,285,254,291,504
"1231 Burlöv","Liberalerna",562,1018,1029,506,1315,904,701,464,297,1031,655,652,476,473
"1231 Burlöv","Kristdemokraterna",16,19,26,36,..,79,355,165,549,451,295,232,178,355
